ID,question
6048,quel type atd effexor
6049,advil médicament
6050,connaissez gel massage argel merci
6051,aimerai savoir si les médicaments molécule zovirax remboursé sous zelitrex mg an raison euros mois minimum sans aucun remboursements mutuelle va prendre charge difference
6052,prescription bain bouche morphine injectable bicar doute règlementation peut reconditionner morphine injectable
6053,peut prendre cortisone meme temps prednisolone
6054,bonjours a tout e aimerais savoir si prendre comprimé risperdal mg grave ans merci
6055,tigreat dire
6056,combien temps puis utiliser nasonex après avoir ouvert
6057,quelle solution remplacer dtp
6058,arrêt jours prise pilule devais reprendre er comprimé plaquette vendredi pris samedi dois protéger
6059,quelque a déjà pris champix arrêter fumer
6060,savez si deroxat fait grossir
6061,conservation amoxicilline mg sirop
6062,tomber enceinte sous duphaston quel risque
6063,cycleane quel pillule commencer
6064,generique cialis
6065,combien temps attente après arrêt cerazette
6066,utilise presque quotidiennement vogalib contre les nausées voudrais savoir si dangereux santé
6067,après oubli mélodia faire
6068,peut prendre xalatan pendant grossesse
6069,pharmacodynamie bétaserc
6070,médecin a obligation mentionner pharmacien délivrera stilnox
6071,a quelle classe traitements appartient lepticur
6072,effexor peut entrainer augmentation potassium
6073,quelle posologie feuille olivier olea europea
6074,a injectée morphine depuis jour mal tête quand fais certains mouvements pensez lié morphine
6075,commencé minesse premiére fois règles viennent juste finir voulais savoir si peux maintenant avoir rapports sans courrir risque tombé enceinte parcours forum question jours parfois autres fois active premiére prise sais plus quoi penser
6076,modopar peut entraîner alopécie
6077,comment séparer lexomil
6078,sertraline a beaucoup différences entre prendre mg jour mg
6079,quelle posologie laurier noble inhalation humide
6080,microval peut conduire véhicule
6081,pourquo prendre dexorat
6082,quel bilan pré thérapeutique réaliser avant instauration traitement gilenya
6083,supporte les antidépresseurs millepertuis
6084,veux prendre ths bout combien temps cela fait effet
6085,aimerais savoir si influenzinum nouveau disponible pharmacie actuellement
6086,possible décaler les règles microval donné a arret entre les plaquettes
6087,pose questions sujet vaccin gardasil sécurité sociale rembourse entièrement les injections
6088,a quoi sert spasfon
6089,sous ofloxacine trés mal a epaule droite quelque peu dire plus
6090,daily gé durant allaitement
6091,faut réaliser bilan ophtalmologique avant débuter traitement gilenya
6092,pris diane pdt ans aimerais avoir bébé combien temps faut general tomber enceinte
6093,patch emla applique combien temps avant vaccin
6094,prescription renouvelable roaccutane
6095,quand prends ibuprofène puis prendre alcool aussi
6096,fait surdosage leger gr paracétamol peu propofan aussi jours apres ere surdose ravale gr paracétamol deux jours plus tard avale gr di antalvic puis lundi gr paracétamol mardi gr paracétamol diantalvic mercredi gr jeudi gr vendredi gr samedi dimanche gr chaque jour deux jours plus tard reprends gr jours aprés avale gr derniers comprimés cela fait mois prends plus aucun médicaments ts confondus encore moins surdosage hépatite médicamenteuse peut surgir mois aprés alors médicaments a incriminé a supprimé concretement risque qlq chose pire derriere
6097,palpitations actifed dois faire
6098,prend pilule mélodia car supportait jasminelle cette pillule prise continu comprimés inactif voudrai avoir rêgle comment doit mis prendre cette pillule les avoir
6099,souci médecin prescrit instanyl patient tous les jours délivrance jours comment délivrer
6100,comment diluer teinture mère
6101,combien temps effet effexor dissipe
6102,propranolol contre angoisse
6103,combien dose normale seroplex
6104,connait laroxyl
6105,passé pommade decontractyl myorelaxant pendant jours après avoir arreté violent urticaire grosse plaque rouge épaisse accompagné violentes démangeaisons brulures prends celestamine locoid depuis jours composant decontractyl peut etre origine cet urticaire possible fasse allergie
6106,sous trinordiol déjà arrivé enchainer plaquettes enchainant directement les comprimés dernière couleur viens seulement réaliser pris ème plaquette entière fait pertes sang tout mois peut etre signe quelque chose
6107,médecin a prescrit lariam comme antipalludéen les effets secondaires si terribles effet deprime
6108,rivotril peut être utilisé chez patient myasthénique
6109,chikungunya affecte réunion collègue a parlé ledum palustre ch posologie comprimés jour valable aussi les enfants
6110,sous mélodia avant sous tricilest cela fait quelques jours saignements alors milieu plaquette quelque idée signe quelque chose
6111,sous deroxat mg vraiment dangereux santé
6112,patiente actuellement traitée escitalopram cristers souhaite diminuer les doses progressivement arrêter traitement coupe donc les comprimés deux peut continuer
6113,sous prozac cause produit beaucoup changé personnalité plus motivation les études foutiste insensible honnetement plus interet rien commence sentir triste cet état quelque connait cet etat
6114,partie week end malheur oublié plaquette cerazette résultat voilà jours prise pillule dois faire prendre les cachets prendre celui soir heure habituelle sachant rapport avant semaine car copain voyage affaire
6115,deroxat mangeant
6116,dois faire rappel vaccin dt polio revaxis voulais savoir si pouvais faire quel endroit dois piquer
6117,trinordiol si pris h après heure habituelle
6118,recemment quitte trinordiol jasminelle peu habitude a nouvelle presentation plaquette oublie les pillules derniere semaine apres avoir lu notice jasminelle repris normalement pillule jours plus tard apprete a reprendre nouvelle plaquette eme depuis oubli souhaiterais savoir vaut mieux faire tout redevienne normal arreter pillule pendant plusieurs mois continuer prendre normalement
6119,effets secondaires mélodia combien temps
6120,dependant tramadol
6121,pourquoi prendre deroxat
6122,quel complément fer
6123,colchicum
6124,patiente souhaite savoir si peut fumer prise azilect mg
6125,atarax effets secondaires a long terme
6126,prozac long terme danger
6127,grossesse ventoline
6128,umatrope délivré ordonnance seulement
6129,asthmatique sous seretide flixotide tous les jours médicaments peuvent avoir influence taux potassium
6130,prozac cytochrome p
6131,sous seropram depuis plus mois impression effets physiques fourmillement vue perturbée maux tête lorsque manque sommeil peut renseigner problème
6132,lequel agit plus rapidement doliprane suppositoire sirop
6133,advil doliprane efferalgan isoptine peux
6134,a propos celestene question svp
6135,contraceptif lutenyl a effets gênants
6136,normal prescrire vitamine k bébé sous lait maternel
6137,guronsan dangereux
6138,risperdal quels dosages existent
6139,norset prise poids envie manger plus
6140,prise glucosamine silice compatible
6141,après mois traitements granudoxy dermato prescrit tetralysal dois prendre toujours deux cachets gélules seulement là les prises doivent plus faire pendant repas dehors sachant fais musculation mange régulièrement h h h h h voudrais savoir quand pourrais prendre manière optimale les gélules sachant dois faire prises jour gélule
6142,fais poser diu cuivre mi mars a jour toujours cycle régulier bout combien temps cycles ils devenus réguliers
6143,générique quel médicament clopidogrel
6144,lutenyl efficace a partir quand
6145,subutex méthadone indication
6146,effets secondaires minesse
6147,granions cuivre chez nourisson
6148,fait installer mirena septembre quand dois changer
6149,harmonet remboursée
6150,doliprane grossesse
6151,doliprane risque accoutumance
6152,bonjour connaissez medicaments spray contre les ronflements
6153,puis procurer gel spermicide sans ordonnance
6154,lors instauration metoject acide folique indispensable
6155,quelque connaît traitement les torticolis contractures très régulières deux fois semaine
6156,vient arrêter buster lysanxia a trop problème sevrage
6157,imovane jour puis augmenter
6158,quelque a déjà effets secondaire gattilier
6159,voudrais savoir si fois premiere prise pilule lumalia contraceptive fallait attendre
6160,biolectra magnesium forte
6161,prends seropram jour medecin a dit remonté donc jour cela va mieux top pensez fallait monter ad
6162,sous pilule daily ge rendu compte matin h oublié prendre pilule e jour peux continuer normalement prise pilule faire pause normalement
6163,diane sous soleil
6164,quand revient infanrix quinta
6165,a partir quel âge peut prescrire apis stick boiron
6166,faire contre myelite
6167,utilise copaxone depuis mois depuis jours plaques rouges apparaissent corps normal
6168,souffre maux tête très forts souhaiterais suivre traitement fond homéopathique quelque pourrait indiquer pistes plait
6169,oublié prendre première pilule plaquette puis démarrer jour retard tout protégée
6170,pilule alcool mauvais
6171,ponstyl
6172,a protéines œuf vaccin ror
6173,quels effets secondaires leponex
6174,alcool augmentin dangereux
6175,a adresse leeloo gé
6176,dangereux faire vacciner grippe
6177,lexomil seropram ça va ensemble
6178,quels spécialités disponibles les maux gorges autre sirop pastilles
6179,début deroxat cp
6180,prends actuellement tout fond e mg epitomax traiter migraine faut arrêter traitement cas grossesse
6181,alcool antibiotiques
6182,souhaiterez faire poser sterilene mirena aimerais savoir apres pose sterilene regles pendant combien temps quantite regle normale pendant jrs puis spotting
6183,prend xanax mg dosage initial comprimés si sens bien si ca va bof quand ca va suite problème personnel pris comprimés aimerais savoir si peut avoir conséquences
6184,prendre decongestionen type dolirhume contre indiquer prise steroids
6185,stresam sert dormir
6186,voudrais consulter amie a problèmes excitation personnalité deroxat témoignages
